saving to results/2022-04-06_12-20-15_resnet44_m-1
creating model resnet
created model with configuration: {'dataset': 'cifar10'}
number of parameters: 661338
/scratch/tor213/.env/lib64/python3.8/site-packages/torch/utils/data/dataloader.py:478: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 4, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
optimization regime: [{'epoch': 0, 'optimizer': 'SGD', 'lr': 0.1, 'momentum': 0.9, 'regularizer': {'name': 'WeightDecay', 'value': 0.0001, 'log': False, 'filter': {'parameter_name': <function weight_decay_config.<locals>.<lambda> at 0x14dcb7f8b940>, 'module': <function weight_decay_config.<locals>.<lambda> at 0x14dcb7f8b9d0>}}}, {'epoch': 81, 'lr': 0.01}, {'epoch': 122, 'lr': 0.001}, {'epoch': 164, 'lr': 0.0001}]
data regime: Current: {'datasets_path': '~/Datasets', 'name': 'cifar10', 'split': 'train', 'augment': True, 'input_size': None, 'batch_size': 64, 'shuffle': True, 'num_workers': 8, 'pin_memory': True, 'drop_last': True, 'distributed': False, 'duplicates': 1, 'autoaugment': False, 'cutout': None}
 Regime:None

Starting Epoch: 1

Files already downloaded and verified
Files already downloaded and verified
TRAINING - Epoch: [0][0/781]	Time 1.697 (1.697)	Data 1.534 (1.534)	Loss 2.3063 (2.3063)	Prec@1 7.812 (7.812)	Prec@5 50.000 (50.000)	Acc 0.078 (0.078)	
TRAINING - Epoch: [12][580/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.5294 (0.4011)	Prec@1 82.812 (86.204)	Prec@5 100.000 (99.414)	Acc 0.862 (0.865)	
TRAINING - Epoch: [12][590/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.3640 (0.4002)	Prec@1 84.375 (86.226)	Prec@5 100.000 (99.418)	Acc 0.862 (0.865)	
TRAINING - Epoch: [12][600/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.5049 (0.4004)	Prec@1 89.062 (86.236)	Prec@5 98.438 (99.412)	Acc 0.862 (0.865)	
TRAINING - Epoch: [12][610/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.4127 (0.4009)	Prec@1 81.250 (86.206)	Prec@5 100.000 (99.419)	Acc 0.862 (0.865)	
TRAINING - Epoch: [12][620/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.3636 (0.4010)	Prec@1 90.625 (86.199)	Prec@5 100.000 (99.424)	Acc 0.862 (0.865)	
TRAINING - Epoch: [12][630/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.2907 (0.4015)	Prec@1 87.500 (86.175)	Prec@5 100.000 (99.426)	Acc 0.862 (0.865)	
TRAINING - Epoch: [12][640/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.3329 (0.4023)	Prec@1 87.500 (86.142)	Prec@5 100.000 (99.422)	Acc 0.861 (0.865)	
TRAINING - Epoch: [12][650/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.2488 (0.4020)	Prec@1 93.750 (86.137)	Prec@5 100.000 (99.424)	Acc 0.861 (0.865)	
TRAINING - Epoch: [12][660/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.3864 (0.4024)	Prec@1 84.375 (86.131)	Prec@5 100.000 (99.428)	Acc 0.861 (0.865)	
TRAINING - Epoch: [12][670/781]	Time 0.020 (0.018)	Data 0.000 (0.001)	Loss 0.4712 (0.4025)	Prec@1 81.250 (86.105)	Prec@5 100.000 (99.432)	Acc 0.861 (0.865)	
TRAINING - Epoch: [12][680/781]	Time 0.019 (0.018)	Data 0.000 (0.001)	Loss 0.3563 (0.4028)	Prec@1 87.500 (86.091)	Prec@5 100.000 (99.424)	Acc 0.861 (0.865)	
TRAINING - Epoch: [12][690/781]	Time 0.019 (0.018)	Data 0.000 (0.001)	Loss 0.4050 (0.4040)	Prec@1 87.500 (86.048)	Prec@5 100.000 (99.426)	Acc 0.860 (0.865)	
TRAINING - Epoch: [12][700/781]	Time 0.019 (0.018)	Data 0.000 (0.001)	Loss 0.3041 (0.4039)	Prec@1 89.062 (86.042)	Prec@5 100.000 (99.432)	Acc 0.860 (0.865)	
TRAINING - Epoch: [12][710/781]	Time 0.019 (0.018)	Data 0.000 (0.001)	Loss 0.3527 (0.4039)	Prec@1 87.500 (86.039)	Prec@5 100.000 (99.437)	Acc 0.860 (0.864)	
TRAINING - Epoch: [12][720/781]	Time 0.019 (0.018)	Data 0.000 (0.001)	Loss 0.3765 (0.4041)	Prec@1 87.500 (86.020)	Prec@5 100.000 (99.441)	Acc 0.860 (0.864)	
TRAINING - Epoch: [12][730/781]	Time 0.019 (0.018)	Data 0.000 (0.001)	Loss 0.4312 (0.4037)	Prec@1 85.938 (86.038)	Prec@5 100.000 (99.440)	Acc 0.860 (0.864)	
TRAINING - Epoch: [12][740/781]	Time 0.019 (0.018)	Data 0.000 (0.001)	Loss 0.3080 (0.4032)	Prec@1 90.625 (86.060)	Prec@5 100.000 (99.443)	Acc 0.861 (0.864)	
TRAINING - Epoch: [12][750/781]	Time 0.019 (0.018)	Data 0.000 (0.001)	Loss 0.4045 (0.4033)	Prec@1 84.375 (86.062)	Prec@5 98.438 (99.442)	Acc 0.861 (0.864)	
TRAINING - Epoch: [12][760/781]	Time 0.019 (0.018)	Data 0.000 (0.001)	Loss 0.3188 (0.4044)	Prec@1 84.375 (86.022)	Prec@5 100.000 (99.439)	Acc 0.860 (0.864)	
TRAINING - Epoch: [12][770/781]	Time 0.019 (0.018)	Data 0.000 (0.001)	Loss 0.3661 (0.4056)	Prec@1 87.500 (85.988)	Prec@5 98.438 (99.435)	Acc 0.860 (0.864)	
TRAINING - Epoch: [12][780/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.4052 (0.4061)	Prec@1 84.375 (85.976)	Prec@5 100.000 (99.438)	Acc 0.860 (0.864)	
EVALUATING - Epoch: [12][0/157]	Time 0.357 (0.357)	Data 0.347 (0.347)	Loss 0.6803 (0.6803)	Prec@1 75.000 (75.000)	Prec@5 98.438 (98.438)	Acc 0.750 (0.750)	
EVALUATING - Epoch: [12][10/157]	Time 0.005 (0.040)	Data 0.000 (0.034)	Loss 0.2997 (0.4767)	Prec@1 90.625 (83.381)	Prec@5 100.000 (99.858)	Acc 0.834 (0.796)	
EVALUATING - Epoch: [12][20/157]	Time 0.009 (0.024)	Data 0.000 (0.018)	Loss 0.6960 (0.5650)	Prec@1 71.875 (80.878)	Prec@5 98.438 (99.554)	Acc 0.809 (0.807)	
EVALUATING - Epoch: [12][30/157]	Time 0.006 (0.018)	Data 0.000 (0.012)	Loss 0.8905 (0.5897)	Prec@1 70.312 (80.192)	Prec@5 98.438 (99.294)	Acc 0.802 (0.807)	
EVALUATING - Epoch: [12][40/157]	Time 0.005 (0.015)	Data 0.000 (0.009)	Loss 0.6927 (0.6230)	Prec@1 75.000 (79.535)	Prec@5 98.438 (99.162)	Acc 0.795 (0.805)	
EVALUATING - Epoch: [12][50/157]	Time 0.004 (0.013)	Data 0.000 (0.008)	Loss 0.5328 (0.6084)	Prec@1 82.812 (79.994)	Prec@5 98.438 (99.050)	Acc 0.800 (0.803)	
EVALUATING - Epoch: [12][60/157]	Time 0.004 (0.012)	Data 0.000 (0.006)	Loss 0.4983 (0.6122)	Prec@1 81.250 (79.969)	Prec@5 100.000 (98.975)	Acc 0.800 (0.803)	
EVALUATING - Epoch: [12][70/157]	Time 0.004 (0.011)	Data 0.000 (0.005)	Loss 0.5940 (0.5975)	Prec@1 76.562 (80.546)	Prec@5 100.000 (99.010)	Acc 0.805 (0.803)	
EVALUATING - Epoch: [12][80/157]	Time 0.006 (0.010)	Data 0.002 (0.005)	Loss 0.7212 (0.5976)	Prec@1 78.125 (80.671)	Prec@5 95.312 (98.958)	Acc 0.807 (0.803)	
EVALUATING - Epoch: [12][90/157]	Time 0.004 (0.010)	Data 0.000 (0.004)	Loss 0.3896 (0.5969)	Prec@1 84.375 (80.529)	Prec@5 100.000 (99.073)	Acc 0.805 (0.804)	
EVALUATING - Epoch: [12][100/157]	Time 0.004 (0.009)	Data 0.000 (0.004)	Loss 0.5651 (0.5955)	Prec@1 78.125 (80.554)	Prec@5 98.438 (99.072)	Acc 0.806 (0.804)	
EVALUATING - Epoch: [12][110/157]	Time 0.005 (0.009)	Data 0.000 (0.004)	Loss 0.6193 (0.5940)	Prec@1 78.125 (80.448)	Prec@5 98.438 (99.057)	Acc 0.804 (0.804)	
EVALUATING - Epoch: [12][120/157]	Time 0.004 (0.009)	Data 0.000 (0.003)	Loss 0.4514 (0.5925)	Prec@1 84.375 (80.643)	Prec@5 100.000 (99.096)	Acc 0.806 (0.804)	
EVALUATING - Epoch: [12][130/157]	Time 0.004 (0.008)	Data 0.000 (0.003)	Loss 0.5896 (0.5880)	Prec@1 84.375 (80.749)	Prec@5 100.000 (99.141)	Acc 0.807 (0.804)	
EVALUATING - Epoch: [12][140/157]	Time 0.006 (0.008)	Data 0.000 (0.003)	Loss 0.4190 (0.5892)	Prec@1 87.500 (80.796)	Prec@5 100.000 (99.113)	Acc 0.808 (0.804)	
EVALUATING - Epoch: [12][150/157]	Time 0.005 (0.008)	Data 0.000 (0.003)	Loss 0.2801 (0.5859)	Prec@1 89.062 (80.867)	Prec@5 100.000 (99.151)	Acc 0.809 (0.805)	
EVALUATING - Epoch: [12][156/157]	Time 0.004 (0.008)	Data 0.000 (0.003)	Loss 0.4059 (0.5854)	Prec@1 87.500 (80.900)	Prec@5 100.000 (99.160)	Acc 0.809 (0.805)	

Results - Epoch: 13
Training Loss 0.4061 	Training Prec@1 85.976 	Training Prec@5 99.438 	Validation Loss 0.5854 	Validation Prec@1 80.900 	Validation Prec@5 99.160 	

/scratch/tor213/DLS/question4/Hoffer/utils/log.py:163: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
  self.results = self.results.append(df, ignore_index=True)

Starting Epoch: 14

/scratch/tor213/.env/lib64/python3.8/site-packages/torch/utils/data/dataloader.py:478: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 4, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
TRAINING - Epoch: [13][0/781]	Time 0.423 (0.423)	Data 0.391 (0.391)	Loss 0.5768 (0.5768)	Prec@1 82.812 (82.812)	Prec@5 100.000 (100.000)	Acc 0.828 (0.828)	
TRAINING - Epoch: [13][10/781]	Time 0.017 (0.055)	Data 0.000 (0.036)	Loss 0.3559 (0.4029)	Prec@1 89.062 (85.795)	Prec@5 100.000 (99.432)	Acc 0.858 (0.854)	
TRAINING - Epoch: [13][20/781]	Time 0.017 (0.037)	Data 0.000 (0.019)	Loss 0.4356 (0.3873)	Prec@1 84.375 (86.012)	Prec@5 100.000 (99.405)	Acc 0.860 (0.855)	
TRAINING - Epoch: [13][30/781]	Time 0.017 (0.030)	Data 0.000 (0.013)	Loss 0.4183 (0.3725)	Prec@1 84.375 (86.593)	Prec@5 100.000 (99.597)	Acc 0.866 (0.857)	
TRAINING - Epoch: [13][40/781]	Time 0.017 (0.027)	Data 0.000 (0.010)	Loss 0.3674 (0.3766)	Prec@1 89.062 (86.509)	Prec@5 100.000 (99.619)	Acc 0.865 (0.859)	
TRAINING - Epoch: [13][50/781]	Time 0.017 (0.025)	Data 0.000 (0.008)	Loss 0.3783 (0.3789)	Prec@1 87.500 (86.336)	Prec@5 100.000 (99.632)	Acc 0.863 (0.860)	
TRAINING - Epoch: [13][60/781]	Time 0.017 (0.024)	Data 0.000 (0.007)	Loss 0.4570 (0.3762)	Prec@1 81.250 (86.527)	Prec@5 98.438 (99.641)	Acc 0.865 (0.861)	
TRAINING - Epoch: [13][70/781]	Time 0.017 (0.023)	Data 0.000 (0.006)	Loss 0.2740 (0.3792)	Prec@1 89.062 (86.598)	Prec@5 100.000 (99.648)	Acc 0.866 (0.861)	
TRAINING - Epoch: [13][80/781]	Time 0.017 (0.022)	Data 0.000 (0.005)	Loss 0.3483 (0.3829)	Prec@1 85.938 (86.535)	Prec@5 98.438 (99.614)	Acc 0.865 (0.862)	
TRAINING - Epoch: [13][90/781]	Time 0.017 (0.022)	Data 0.000 (0.004)	Loss 0.3275 (0.3811)	Prec@1 87.500 (86.762)	Prec@5 100.000 (99.588)	Acc 0.868 (0.862)	
TRAINING - Epoch: [13][100/781]	Time 0.017 (0.021)	Data 0.000 (0.004)	Loss 0.2696 (0.3815)	Prec@1 89.062 (86.757)	Prec@5 100.000 (99.582)	Acc 0.868 (0.863)	
TRAINING - Epoch: [13][110/781]	Time 0.017 (0.021)	Data 0.000 (0.004)	Loss 0.5590 (0.3871)	Prec@1 78.125 (86.486)	Prec@5 98.438 (99.592)	Acc 0.865 (0.863)	
TRAINING - Epoch: [13][120/781]	Time 0.017 (0.020)	Data 0.000 (0.003)	Loss 0.4009 (0.3893)	Prec@1 85.938 (86.338)	Prec@5 100.000 (99.613)	Acc 0.863 (0.863)	
TRAINING - Epoch: [13][130/781]	Time 0.017 (0.020)	Data 0.000 (0.003)	Loss 0.2834 (0.3898)	Prec@1 90.625 (86.307)	Prec@5 98.438 (99.583)	Acc 0.863 (0.863)	
TRAINING - Epoch: [13][140/781]	Time 0.017 (0.020)	Data 0.000 (0.003)	Loss 0.2721 (0.3899)	Prec@1 90.625 (86.325)	Prec@5 100.000 (99.590)	Acc 0.863 (0.863)	
TRAINING - Epoch: [13][150/781]	Time 0.017 (0.020)	Data 0.000 (0.003)	Loss 0.2266 (0.3900)	Prec@1 93.750 (86.331)	Prec@5 100.000 (99.586)	Acc 0.863 (0.863)	
TRAINING - Epoch: [13][160/781]	Time 0.017 (0.020)	Data 0.000 (0.003)	Loss 0.5196 (0.3909)	Prec@1 84.375 (86.345)	Prec@5 95.312 (99.554)	Acc 0.863 (0.863)	
TRAINING - Epoch: [13][170/781]	Time 0.017 (0.019)	Data 0.000 (0.002)	Loss 0.5049 (0.3928)	Prec@1 82.812 (86.212)	Prec@5 100.000 (99.552)	Acc 0.862 (0.863)	
TRAINING - Epoch: [13][180/781]	Time 0.017 (0.019)	Data 0.000 (0.002)	Loss 0.2943 (0.3942)	Prec@1 90.625 (86.205)	Prec@5 100.000 (99.551)	Acc 0.862 (0.863)	
TRAINING - Epoch: [13][190/781]	Time 0.017 (0.019)	Data 0.000 (0.002)	Loss 0.2415 (0.3922)	Prec@1 90.625 (86.281)	Prec@5 100.000 (99.550)	Acc 0.863 (0.863)	
TRAINING - Epoch: [13][200/781]	Time 0.017 (0.019)	Data 0.000 (0.002)	Loss 0.4030 (0.3936)	Prec@1 82.812 (86.171)	Prec@5 98.438 (99.549)	Acc 0.862 (0.863)	
TRAINING - Epoch: [13][210/781]	Time 0.017 (0.019)	Data 0.000 (0.002)	Loss 0.1629 (0.3940)	Prec@1 95.312 (86.234)	Prec@5 100.000 (99.556)	Acc 0.862 (0.863)	
TRAINING - Epoch: [13][220/781]	Time 0.017 (0.019)	Data 0.000 (0.002)	Loss 0.3349 (0.3956)	Prec@1 89.062 (86.199)	Prec@5 100.000 (99.526)	Acc 0.862 (0.863)	
TRAINING - Epoch: [13][230/781]	Time 0.017 (0.019)	Data 0.000 (0.002)	Loss 0.2960 (0.3964)	Prec@1 90.625 (86.235)	Prec@5 100.000 (99.527)	Acc 0.862 (0.863)	
TRAINING - Epoch: [13][240/781]	Time 0.017 (0.019)	Data 0.000 (0.002)	Loss 0.4801 (0.3960)	Prec@1 85.938 (86.275)	Prec@5 98.438 (99.533)	Acc 0.863 (0.863)	
TRAINING - Epoch: [13][250/781]	Time 0.017 (0.019)	Data 0.000 (0.002)	Loss 0.1567 (0.3955)	Prec@1 95.312 (86.299)	Prec@5 100.000 (99.539)	Acc 0.863 (0.863)	
TRAINING - Epoch: [13][260/781]	Time 0.017 (0.019)	Data 0.000 (0.002)	Loss 0.3789 (0.3961)	Prec@1 87.500 (86.291)	Prec@5 98.438 (99.521)	Acc 0.863 (0.863)	
TRAINING - Epoch: [13][270/781]	Time 0.017 (0.019)	Data 0.000 (0.002)	Loss 0.4596 (0.3955)	Prec@1 81.250 (86.278)	Prec@5 100.000 (99.516)	Acc 0.863 (0.863)	
TRAINING - Epoch: [13][280/781]	Time 0.017 (0.018)	Data 0.000 (0.002)	Loss 0.6095 (0.3969)	Prec@1 78.125 (86.271)	Prec@5 100.000 (99.511)	Acc 0.863 (0.863)	
TRAINING - Epoch: [13][290/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.2450 (0.3955)	Prec@1 92.188 (86.329)	Prec@5 100.000 (99.511)	Acc 0.863 (0.863)	
TRAINING - Epoch: [13][300/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.3890 (0.3957)	Prec@1 84.375 (86.306)	Prec@5 100.000 (99.522)	Acc 0.863 (0.863)	
TRAINING - Epoch: [13][310/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.4767 (0.3948)	Prec@1 84.375 (86.309)	Prec@5 100.000 (99.518)	Acc 0.863 (0.863)	
TRAINING - Epoch: [13][320/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.5361 (0.3942)	Prec@1 79.688 (86.361)	Prec@5 98.438 (99.508)	Acc 0.864 (0.863)	
TRAINING - Epoch: [13][330/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.4629 (0.3944)	Prec@1 82.812 (86.367)	Prec@5 96.875 (99.500)	Acc 0.864 (0.863)	
TRAINING - Epoch: [13][340/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.4616 (0.3948)	Prec@1 82.812 (86.350)	Prec@5 98.438 (99.478)	Acc 0.863 (0.863)	
TRAINING - Epoch: [13][350/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.3728 (0.3939)	Prec@1 87.500 (86.387)	Prec@5 100.000 (99.470)	Acc 0.864 (0.863)	
TRAINING - Epoch: [13][360/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.3649 (0.3925)	Prec@1 87.500 (86.470)	Prec@5 100.000 (99.472)	Acc 0.865 (0.863)	
TRAINING - Epoch: [13][370/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.3743 (0.3923)	Prec@1 87.500 (86.498)	Prec@5 98.438 (99.478)	Acc 0.865 (0.863)	
TRAINING - Epoch: [13][380/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.4611 (0.3925)	Prec@1 87.500 (86.491)	Prec@5 98.438 (99.479)	Acc 0.865 (0.863)	
TRAINING - Epoch: [13][390/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.4499 (0.3923)	Prec@1 82.812 (86.485)	Prec@5 98.438 (99.473)	Acc 0.865 (0.863)	
TRAINING - Epoch: [13][400/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.5987 (0.3937)	Prec@1 81.250 (86.432)	Prec@5 100.000 (99.466)	Acc 0.864 (0.863)	
TRAINING - Epoch: [13][410/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.3734 (0.3935)	Prec@1 89.062 (86.424)	Prec@5 100.000 (99.475)	Acc 0.864 (0.863)	
TRAINING - Epoch: [13][420/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.3127 (0.3929)	Prec@1 90.625 (86.424)	Prec@5 98.438 (99.473)	Acc 0.864 (0.863)	
TRAINING - Epoch: [13][430/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.3268 (0.3927)	Prec@1 85.938 (86.431)	Prec@5 100.000 (99.482)	Acc 0.864 (0.863)	
TRAINING - Epoch: [13][440/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.4392 (0.3919)	Prec@1 84.375 (86.487)	Prec@5 100.000 (99.486)	Acc 0.865 (0.863)	
TRAINING - Epoch: [13][450/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.4509 (0.3918)	Prec@1 87.500 (86.481)	Prec@5 100.000 (99.487)	Acc 0.865 (0.863)	
TRAINING - Epoch: [13][460/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.3413 (0.3932)	Prec@1 89.062 (86.443)	Prec@5 98.438 (99.488)	Acc 0.864 (0.863)	
TRAINING - Epoch: [13][470/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.4581 (0.3940)	Prec@1 85.938 (86.422)	Prec@5 98.438 (99.482)	Acc 0.864 (0.863)	
TRAINING - Epoch: [13][480/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.3800 (0.3945)	Prec@1 85.938 (86.399)	Prec@5 100.000 (99.477)	Acc 0.864 (0.863)	
TRAINING - Epoch: [13][490/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.4685 (0.3949)	Prec@1 81.250 (86.351)	Prec@5 100.000 (99.475)	Acc 0.864 (0.863)	
TRAINING - Epoch: [13][500/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.3966 (0.3949)	Prec@1 87.500 (86.349)	Prec@5 96.875 (99.470)	Acc 0.863 (0.863)	
TRAINING - Epoch: [13][510/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.3555 (0.3948)	Prec@1 92.188 (86.387)	Prec@5 98.438 (99.462)	Acc 0.864 (0.863)	
TRAINING - Epoch: [13][520/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.3143 (0.3945)	Prec@1 92.188 (86.390)	Prec@5 98.438 (99.460)	Acc 0.864 (0.863)	
TRAINING - Epoch: [13][530/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.2496 (0.3935)	Prec@1 92.188 (86.447)	Prec@5 100.000 (99.470)	Acc 0.864 (0.863)	
TRAINING - Epoch: [13][540/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.2701 (0.3923)	Prec@1 87.500 (86.478)	Prec@5 100.000 (99.474)	Acc 0.865 (0.863)	
TRAINING - Epoch: [13][550/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.3649 (0.3921)	Prec@1 90.625 (86.476)	Prec@5 100.000 (99.484)	Acc 0.865 (0.863)	
TRAINING - Epoch: [13][560/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.4274 (0.3933)	Prec@1 84.375 (86.450)	Prec@5 98.438 (99.482)	Acc 0.864 (0.864)	
TRAINING - Epoch: [13][570/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.4275 (0.3931)	Prec@1 85.938 (86.449)	Prec@5 100.000 (99.480)	Acc 0.864 (0.864)	
TRAINING - Epoch: [13][580/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.2165 (0.3934)	Prec@1 90.625 (86.427)	Prec@5 100.000 (99.481)	Acc 0.864 (0.864)	
TRAINING - Epoch: [13][590/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.3246 (0.3937)	Prec@1 85.938 (86.413)	Prec@5 100.000 (99.482)	Acc 0.864 (0.864)	
TRAINING - Epoch: [13][600/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.4837 (0.3943)	Prec@1 85.938 (86.400)	Prec@5 98.438 (99.480)	Acc 0.864 (0.864)	
TRAINING - Epoch: [13][610/781]	Time 0.019 (0.018)	Data 0.000 (0.001)	Loss 0.7015 (0.3955)	Prec@1 75.000 (86.352)	Prec@5 98.438 (99.481)	Acc 0.864 (0.864)	
TRAINING - Epoch: [13][620/781]	Time 0.019 (0.018)	Data 0.000 (0.001)	Loss 0.3050 (0.3955)	Prec@1 90.625 (86.355)	Prec@5 100.000 (99.484)	Acc 0.864 (0.864)	
TRAINING - Epoch: [13][630/781]	Time 0.019 (0.018)	Data 0.000 (0.001)	Loss 0.3740 (0.3947)	Prec@1 85.938 (86.388)	Prec@5 100.000 (99.487)	Acc 0.864 (0.864)	
TRAINING - Epoch: [13][640/781]	Time 0.021 (0.018)	Data 0.000 (0.001)	Loss 0.4989 (0.3947)	Prec@1 82.812 (86.379)	Prec@5 98.438 (99.491)	Acc 0.864 (0.864)	
TRAINING - Epoch: [13][650/781]	Time 0.019 (0.018)	Data 0.000 (0.001)	Loss 0.3669 (0.3954)	Prec@1 85.938 (86.379)	Prec@5 100.000 (99.491)	Acc 0.864 (0.864)	
TRAINING - Epoch: [13][660/781]	Time 0.019 (0.018)	Data 0.000 (0.001)	Loss 0.3749 (0.3958)	Prec@1 85.938 (86.361)	Prec@5 100.000 (99.489)	Acc 0.864 (0.864)	
TRAINING - Epoch: [13][670/781]	Time 0.019 (0.018)	Data 0.000 (0.001)	Loss 0.3612 (0.3954)	Prec@1 87.500 (86.366)	Prec@5 100.000 (99.490)	Acc 0.864 (0.864)	
TRAINING - Epoch: [13][680/781]	Time 0.019 (0.018)	Data 0.000 (0.001)	Loss 0.3838 (0.3951)	Prec@1 87.500 (86.353)	Prec@5 100.000 (99.488)	Acc 0.864 (0.864)	
TRAINING - Epoch: [13][690/781]	Time 0.019 (0.018)	Data 0.000 (0.001)	Loss 0.4215 (0.3952)	Prec@1 87.500 (86.367)	Prec@5 100.000 (99.487)	Acc 0.864 (0.864)	
TRAINING - Epoch: [13][700/781]	Time 0.019 (0.018)	Data 0.000 (0.001)	Loss 0.5159 (0.3951)	Prec@1 82.812 (86.359)	Prec@5 98.438 (99.492)	Acc 0.864 (0.864)	
TRAINING - Epoch: [13][710/781]	Time 0.019 (0.018)	Data 0.000 (0.001)	Loss 0.3894 (0.3944)	Prec@1 84.375 (86.373)	Prec@5 100.000 (99.497)	Acc 0.864 (0.864)	
TRAINING - Epoch: [13][720/781]	Time 0.019 (0.018)	Data 0.000 (0.001)	Loss 0.6938 (0.3947)	Prec@1 76.562 (86.356)	Prec@5 96.875 (99.497)	Acc 0.864 (0.864)	
TRAINING - Epoch: [13][730/781]	Time 0.019 (0.018)	Data 0.000 (0.001)	Loss 0.4836 (0.3940)	Prec@1 89.062 (86.376)	Prec@5 98.438 (99.498)	Acc 0.864 (0.864)	
TRAINING - Epoch: [13][740/781]	Time 0.019 (0.018)	Data 0.000 (0.001)	Loss 0.3845 (0.3935)	Prec@1 89.062 (86.385)	Prec@5 100.000 (99.500)	Acc 0.864 (0.864)	
TRAINING - Epoch: [13][750/781]	Time 0.019 (0.018)	Data 0.000 (0.001)	Loss 0.3540 (0.3939)	Prec@1 87.500 (86.366)	Prec@5 100.000 (99.505)	Acc 0.864 (0.864)	
TRAINING - Epoch: [13][760/781]	Time 0.019 (0.018)	Data 0.000 (0.001)	Loss 0.5514 (0.3942)	Prec@1 87.500 (86.377)	Prec@5 98.438 (99.503)	Acc 0.864 (0.864)	
TRAINING - Epoch: [13][770/781]	Time 0.019 (0.018)	Data 0.000 (0.001)	Loss 0.4355 (0.3939)	Prec@1 89.062 (86.373)	Prec@5 98.438 (99.506)	Acc 0.864 (0.864)	
TRAINING - Epoch: [13][780/781]	Time 0.019 (0.018)	Data 0.000 (0.001)	Loss 0.3346 (0.3942)	Prec@1 90.625 (86.362)	Prec@5 100.000 (99.506)	Acc 0.864 (0.864)	
EVALUATING - Epoch: [13][0/157]	Time 0.374 (0.374)	Data 0.342 (0.342)	Loss 0.4579 (0.4579)	Prec@1 82.812 (82.812)	Prec@5 100.000 (100.000)	Acc 0.828 (0.828)	
