saving to results/2022-03-31_16-46-22_resnet44_m-16
creating model resnet
created model with configuration: {'dataset': 'cifar10', 'depth': 44}
number of parameters: 661338
/scratch/tor213/.env/lib64/python3.8/site-packages/torch/utils/data/dataloader.py:478: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 4, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
optimization regime: [{'epoch': 0, 'optimizer': 'SGD', 'lr': 0.1, 'momentum': 0.9, 'regularizer': {'name': 'WeightDecay', 'value': 0.0001, 'log': False, 'filter': {'parameter_name': <function weight_decay_config.<locals>.<lambda> at 0x14eb581e7a60>, 'module': <function weight_decay_config.<locals>.<lambda> at 0x14eb581e7820>}}}, {'epoch': 81, 'lr': 0.01}, {'epoch': 122, 'lr': 0.001}, {'epoch': 164, 'lr': 0.0001}]
data regime: Current: {'datasets_path': '~/Datasets', 'name': 'cifar10', 'split': 'train', 'augment': True, 'input_size': None, 'batch_size': 64, 'shuffle': True, 'num_workers': 8, 'pin_memory': True, 'drop_last': True, 'distributed': False, 'duplicates': 16, 'autoaugment': False, 'cutout': {'holes': 1, 'length': 16}}
 Regime:None

Starting Epoch: 1

Files already downloaded and verified
Files already downloaded and verified
TRAINING - Epoch: [0][0/781]	Time 3.391 (3.391)	Data 2.579 (2.579)	Loss 2.3063 (2.3063)	Prec@1 8.203 (8.203)	Prec@5 41.309 (41.309)	Acc 0.082 (0.082)	
EVALUATING - Epoch: [8][10/157]	Time 0.004 (0.045)	Data 0.000 (0.039)	Loss 0.4042 (0.3887)	Prec@1 87.500 (85.511)	Prec@5 100.000 (99.716)	Acc 0.855 (0.838)	
EVALUATING - Epoch: [8][20/157]	Time 0.012 (0.027)	Data 0.000 (0.020)	Loss 0.3877 (0.4329)	Prec@1 85.938 (84.821)	Prec@5 100.000 (99.628)	Acc 0.848 (0.843)	
EVALUATING - Epoch: [8][30/157]	Time 0.004 (0.020)	Data 0.000 (0.014)	Loss 0.5760 (0.4403)	Prec@1 84.375 (84.980)	Prec@5 96.875 (99.647)	Acc 0.850 (0.846)	
EVALUATING - Epoch: [8][40/157]	Time 0.017 (0.017)	Data 0.008 (0.011)	Loss 0.5191 (0.4613)	Prec@1 85.938 (84.947)	Prec@5 100.000 (99.543)	Acc 0.849 (0.847)	
EVALUATING - Epoch: [8][50/157]	Time 0.004 (0.015)	Data 0.000 (0.009)	Loss 0.4216 (0.4525)	Prec@1 84.375 (85.325)	Prec@5 100.000 (99.571)	Acc 0.853 (0.848)	
EVALUATING - Epoch: [8][60/157]	Time 0.016 (0.014)	Data 0.000 (0.008)	Loss 0.3249 (0.4580)	Prec@1 84.375 (85.118)	Prec@5 100.000 (99.539)	Acc 0.851 (0.849)	
EVALUATING - Epoch: [8][70/157]	Time 0.004 (0.013)	Data 0.000 (0.007)	Loss 0.3650 (0.4496)	Prec@1 84.375 (85.321)	Prec@5 100.000 (99.560)	Acc 0.853 (0.849)	
EVALUATING - Epoch: [8][80/157]	Time 0.020 (0.012)	Data 0.003 (0.006)	Loss 0.4603 (0.4533)	Prec@1 81.250 (85.301)	Prec@5 100.000 (99.460)	Acc 0.853 (0.850)	
EVALUATING - Epoch: [8][90/157]	Time 0.004 (0.011)	Data 0.000 (0.005)	Loss 0.4203 (0.4508)	Prec@1 84.375 (85.130)	Prec@5 100.000 (99.519)	Acc 0.851 (0.850)	
EVALUATING - Epoch: [8][100/157]	Time 0.004 (0.011)	Data 0.000 (0.005)	Loss 0.5616 (0.4518)	Prec@1 79.688 (85.195)	Prec@5 100.000 (99.505)	Acc 0.852 (0.850)	
EVALUATING - Epoch: [8][110/157]	Time 0.004 (0.010)	Data 0.000 (0.004)	Loss 0.6388 (0.4578)	Prec@1 82.812 (85.051)	Prec@5 98.438 (99.479)	Acc 0.851 (0.850)	
EVALUATING - Epoch: [8][120/157]	Time 0.004 (0.010)	Data 0.000 (0.004)	Loss 0.4124 (0.4531)	Prec@1 90.625 (85.253)	Prec@5 100.000 (99.496)	Acc 0.853 (0.850)	
EVALUATING - Epoch: [8][130/157]	Time 0.005 (0.010)	Data 0.000 (0.004)	Loss 0.3443 (0.4491)	Prec@1 84.375 (85.222)	Prec@5 100.000 (99.523)	Acc 0.852 (0.850)	
EVALUATING - Epoch: [8][140/157]	Time 0.004 (0.009)	Data 0.000 (0.004)	Loss 0.3576 (0.4509)	Prec@1 89.062 (85.051)	Prec@5 100.000 (99.523)	Acc 0.851 (0.850)	
EVALUATING - Epoch: [8][150/157]	Time 0.004 (0.009)	Data 0.000 (0.003)	Loss 0.3649 (0.4447)	Prec@1 87.500 (85.265)	Prec@5 98.438 (99.493)	Acc 0.853 (0.850)	
EVALUATING - Epoch: [8][156/157]	Time 0.004 (0.009)	Data 0.000 (0.003)	Loss 0.5558 (0.4444)	Prec@1 75.000 (85.230)	Prec@5 93.750 (99.490)	Acc 0.852 (0.851)	

Results - Epoch: 9
Training Loss 0.5015 	Training Prec@1 82.568 	Training Prec@5 99.205 	Validation Loss 0.4444 	Validation Prec@1 85.230 	Validation Prec@5 99.490 	

/scratch/tor213/DLS/question4/Hoffer/utils/log.py:163: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
  self.results = self.results.append(df, ignore_index=True)

Starting Epoch: 10

/scratch/tor213/.env/lib64/python3.8/site-packages/torch/utils/data/dataloader.py:478: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 4, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
TRAINING - Epoch: [9][0/781]	Time 1.416 (1.416)	Data 1.235 (1.235)	Loss 0.5360 (0.5360)	Prec@1 78.320 (78.320)	Prec@5 99.023 (99.023)	Acc 0.783 (0.783)	
TRAINING - Epoch: [9][10/781]	Time 0.178 (0.297)	Data 0.000 (0.112)	Loss 0.4925 (0.5463)	Prec@1 81.934 (80.469)	Prec@5 98.828 (98.997)	Acc 0.805 (0.806)	
TRAINING - Epoch: [9][20/781]	Time 0.178 (0.241)	Data 0.000 (0.059)	Loss 0.5201 (0.5049)	Prec@1 83.887 (82.203)	Prec@5 98.340 (99.172)	Acc 0.822 (0.810)	
TRAINING - Epoch: [9][30/781]	Time 0.178 (0.221)	Data 0.000 (0.040)	Loss 0.4982 (0.4785)	Prec@1 83.691 (83.298)	Prec@5 99.707 (99.275)	Acc 0.833 (0.816)	
TRAINING - Epoch: [9][40/781]	Time 0.178 (0.210)	Data 0.000 (0.030)	Loss 0.4218 (0.4630)	Prec@1 85.059 (83.799)	Prec@5 99.219 (99.321)	Acc 0.838 (0.821)	
TRAINING - Epoch: [9][50/781]	Time 0.178 (0.204)	Data 0.000 (0.024)	Loss 0.5777 (0.4696)	Prec@1 80.078 (83.630)	Prec@5 97.949 (99.307)	Acc 0.836 (0.824)	
TRAINING - Epoch: [9][60/781]	Time 0.178 (0.200)	Data 0.000 (0.020)	Loss 0.6229 (0.4713)	Prec@1 77.930 (83.675)	Prec@5 99.023 (99.208)	Acc 0.837 (0.826)	
TRAINING - Epoch: [9][70/781]	Time 0.178 (0.197)	Data 0.000 (0.018)	Loss 0.4641 (0.4665)	Prec@1 84.863 (83.832)	Prec@5 99.414 (99.223)	Acc 0.838 (0.828)	
TRAINING - Epoch: [9][80/781]	Time 0.178 (0.195)	Data 0.000 (0.015)	Loss 0.5809 (0.4770)	Prec@1 80.273 (83.548)	Prec@5 99.121 (99.203)	Acc 0.835 (0.829)	
TRAINING - Epoch: [9][90/781]	Time 0.178 (0.193)	Data 0.000 (0.014)	Loss 0.6163 (0.4784)	Prec@1 79.297 (83.521)	Prec@5 98.340 (99.191)	Acc 0.835 (0.830)	
TRAINING - Epoch: [9][100/781]	Time 0.180 (0.191)	Data 0.000 (0.012)	Loss 0.4595 (0.4797)	Prec@1 85.254 (83.478)	Prec@5 97.168 (99.180)	Acc 0.835 (0.830)	
TRAINING - Epoch: [9][110/781]	Time 0.178 (0.190)	Data 0.000 (0.011)	Loss 0.5247 (0.4769)	Prec@1 81.152 (83.544)	Prec@5 99.023 (99.194)	Acc 0.835 (0.831)	
TRAINING - Epoch: [9][120/781]	Time 0.178 (0.189)	Data 0.000 (0.010)	Loss 0.3355 (0.4730)	Prec@1 88.574 (83.637)	Prec@5 99.609 (99.197)	Acc 0.836 (0.831)	
TRAINING - Epoch: [9][130/781]	Time 0.178 (0.188)	Data 0.000 (0.010)	Loss 0.5469 (0.4734)	Prec@1 81.836 (83.623)	Prec@5 98.730 (99.185)	Acc 0.836 (0.832)	
TRAINING - Epoch: [9][140/781]	Time 0.178 (0.188)	Data 0.000 (0.009)	Loss 0.5176 (0.4723)	Prec@1 79.004 (83.630)	Prec@5 99.219 (99.186)	Acc 0.836 (0.832)	
TRAINING - Epoch: [9][150/781]	Time 0.178 (0.187)	Data 0.000 (0.008)	Loss 0.4123 (0.4723)	Prec@1 85.059 (83.635)	Prec@5 100.000 (99.184)	Acc 0.836 (0.832)	
TRAINING - Epoch: [9][160/781]	Time 0.178 (0.187)	Data 0.000 (0.008)	Loss 0.6015 (0.4713)	Prec@1 79.199 (83.692)	Prec@5 99.316 (99.211)	Acc 0.837 (0.833)	
TRAINING - Epoch: [9][170/781]	Time 0.178 (0.186)	Data 0.000 (0.007)	Loss 0.5112 (0.4709)	Prec@1 82.227 (83.704)	Prec@5 99.316 (99.208)	Acc 0.837 (0.833)	
TRAINING - Epoch: [9][180/781]	Time 0.178 (0.186)	Data 0.000 (0.007)	Loss 0.3910 (0.4684)	Prec@1 86.230 (83.766)	Prec@5 99.414 (99.235)	Acc 0.838 (0.833)	
TRAINING - Epoch: [9][190/781]	Time 0.178 (0.185)	Data 0.000 (0.007)	Loss 0.3386 (0.4658)	Prec@1 88.184 (83.863)	Prec@5 99.707 (99.247)	Acc 0.839 (0.833)	
TRAINING - Epoch: [9][200/781]	Time 0.178 (0.185)	Data 0.000 (0.006)	Loss 0.6117 (0.4677)	Prec@1 81.250 (83.837)	Prec@5 98.340 (99.241)	Acc 0.838 (0.834)	
TRAINING - Epoch: [9][210/781]	Time 0.178 (0.185)	Data 0.000 (0.006)	Loss 0.3922 (0.4688)	Prec@1 87.207 (83.767)	Prec@5 99.512 (99.239)	Acc 0.838 (0.834)	
TRAINING - Epoch: [9][220/781]	Time 0.178 (0.184)	Data 0.000 (0.006)	Loss 0.4744 (0.4691)	Prec@1 85.840 (83.755)	Prec@5 97.949 (99.246)	Acc 0.838 (0.834)	
TRAINING - Epoch: [9][230/781]	Time 0.178 (0.184)	Data 0.000 (0.006)	Loss 0.5868 (0.4679)	Prec@1 79.590 (83.761)	Prec@5 99.219 (99.252)	Acc 0.838 (0.834)	
TRAINING - Epoch: [9][240/781]	Time 0.178 (0.184)	Data 0.000 (0.005)	Loss 0.3522 (0.4679)	Prec@1 87.793 (83.772)	Prec@5 99.707 (99.248)	Acc 0.838 (0.834)	
TRAINING - Epoch: [9][250/781]	Time 0.178 (0.184)	Data 0.000 (0.005)	Loss 0.5122 (0.4666)	Prec@1 81.641 (83.790)	Prec@5 99.512 (99.252)	Acc 0.838 (0.834)	
TRAINING - Epoch: [9][260/781]	Time 0.178 (0.183)	Data 0.000 (0.005)	Loss 0.3906 (0.4660)	Prec@1 86.328 (83.822)	Prec@5 99.414 (99.257)	Acc 0.838 (0.835)	
TRAINING - Epoch: [9][270/781]	Time 0.178 (0.183)	Data 0.000 (0.005)	Loss 0.5664 (0.4652)	Prec@1 79.492 (83.850)	Prec@5 98.828 (99.250)	Acc 0.839 (0.835)	
TRAINING - Epoch: [9][280/781]	Time 0.178 (0.183)	Data 0.000 (0.005)	Loss 0.3361 (0.4650)	Prec@1 87.793 (83.831)	Prec@5 99.121 (99.252)	Acc 0.838 (0.835)	
TRAINING - Epoch: [9][290/781]	Time 0.178 (0.183)	Data 0.000 (0.004)	Loss 0.3511 (0.4649)	Prec@1 88.477 (83.835)	Prec@5 100.000 (99.251)	Acc 0.838 (0.835)	
TRAINING - Epoch: [9][300/781]	Time 0.178 (0.183)	Data 0.000 (0.004)	Loss 0.2848 (0.4646)	Prec@1 90.820 (83.823)	Prec@5 100.000 (99.252)	Acc 0.838 (0.835)	
TRAINING - Epoch: [9][310/781]	Time 0.178 (0.183)	Data 0.000 (0.004)	Loss 0.4762 (0.4645)	Prec@1 81.348 (83.820)	Prec@5 99.121 (99.240)	Acc 0.838 (0.835)	
TRAINING - Epoch: [9][320/781]	Time 0.178 (0.183)	Data 0.000 (0.004)	Loss 0.3572 (0.4653)	Prec@1 87.695 (83.817)	Prec@5 99.805 (99.242)	Acc 0.838 (0.835)	
TRAINING - Epoch: [9][330/781]	Time 0.178 (0.182)	Data 0.000 (0.004)	Loss 0.4084 (0.4667)	Prec@1 84.277 (83.793)	Prec@5 100.000 (99.234)	Acc 0.838 (0.835)	
TRAINING - Epoch: [9][340/781]	Time 0.178 (0.182)	Data 0.000 (0.004)	Loss 0.5684 (0.4667)	Prec@1 78.711 (83.770)	Prec@5 98.828 (99.232)	Acc 0.838 (0.835)	
TRAINING - Epoch: [9][350/781]	Time 0.178 (0.182)	Data 0.000 (0.004)	Loss 0.3416 (0.4659)	Prec@1 87.891 (83.788)	Prec@5 99.805 (99.236)	Acc 0.838 (0.835)	
TRAINING - Epoch: [9][360/781]	Time 0.178 (0.182)	Data 0.000 (0.004)	Loss 0.4303 (0.4651)	Prec@1 85.254 (83.832)	Prec@5 98.828 (99.237)	Acc 0.838 (0.836)	
TRAINING - Epoch: [9][370/781]	Time 0.178 (0.182)	Data 0.000 (0.004)	Loss 0.5046 (0.4648)	Prec@1 80.566 (83.851)	Prec@5 99.805 (99.241)	Acc 0.839 (0.836)	
TRAINING - Epoch: [9][380/781]	Time 0.178 (0.182)	Data 0.000 (0.003)	Loss 0.4259 (0.4651)	Prec@1 84.863 (83.841)	Prec@5 99.902 (99.242)	Acc 0.838 (0.836)	
TRAINING - Epoch: [9][390/781]	Time 0.178 (0.182)	Data 0.000 (0.003)	Loss 0.4608 (0.4661)	Prec@1 85.742 (83.809)	Prec@5 98.633 (99.244)	Acc 0.838 (0.836)	
TRAINING - Epoch: [9][400/781]	Time 0.178 (0.182)	Data 0.000 (0.003)	Loss 0.5976 (0.4665)	Prec@1 79.980 (83.783)	Prec@5 99.121 (99.248)	Acc 0.838 (0.836)	
TRAINING - Epoch: [9][410/781]	Time 0.178 (0.182)	Data 0.000 (0.003)	Loss 0.3971 (0.4661)	Prec@1 84.570 (83.784)	Prec@5 99.805 (99.249)	Acc 0.838 (0.836)	
TRAINING - Epoch: [9][420/781]	Time 0.178 (0.182)	Data 0.000 (0.003)	Loss 0.5737 (0.4672)	Prec@1 83.105 (83.733)	Prec@5 97.461 (99.245)	Acc 0.837 (0.836)	
TRAINING - Epoch: [9][430/781]	Time 0.178 (0.181)	Data 0.000 (0.003)	Loss 0.4480 (0.4676)	Prec@1 83.301 (83.715)	Prec@5 99.219 (99.245)	Acc 0.837 (0.836)	
TRAINING - Epoch: [9][440/781]	Time 0.178 (0.181)	Data 0.000 (0.003)	Loss 0.4257 (0.4681)	Prec@1 87.598 (83.693)	Prec@5 99.121 (99.239)	Acc 0.837 (0.836)	
TRAINING - Epoch: [9][450/781]	Time 0.178 (0.181)	Data 0.000 (0.003)	Loss 0.4258 (0.4681)	Prec@1 86.816 (83.683)	Prec@5 99.707 (99.241)	Acc 0.837 (0.836)	
TRAINING - Epoch: [9][460/781]	Time 0.178 (0.181)	Data 0.000 (0.003)	Loss 0.5501 (0.4687)	Prec@1 79.980 (83.658)	Prec@5 98.438 (99.236)	Acc 0.837 (0.836)	
TRAINING - Epoch: [9][470/781]	Time 0.178 (0.181)	Data 0.000 (0.003)	Loss 0.4590 (0.4685)	Prec@1 83.203 (83.677)	Prec@5 99.512 (99.235)	Acc 0.837 (0.836)	
TRAINING - Epoch: [9][480/781]	Time 0.178 (0.181)	Data 0.000 (0.003)	Loss 0.4952 (0.4678)	Prec@1 85.645 (83.703)	Prec@5 99.219 (99.240)	Acc 0.837 (0.836)	
TRAINING - Epoch: [9][490/781]	Time 0.178 (0.181)	Data 0.000 (0.003)	Loss 0.4857 (0.4688)	Prec@1 81.934 (83.659)	Prec@5 99.902 (99.241)	Acc 0.837 (0.836)	
TRAINING - Epoch: [9][500/781]	Time 0.178 (0.181)	Data 0.000 (0.003)	Loss 0.3628 (0.4686)	Prec@1 87.793 (83.672)	Prec@5 99.902 (99.243)	Acc 0.837 (0.836)	
TRAINING - Epoch: [9][510/781]	Time 0.178 (0.181)	Data 0.000 (0.003)	Loss 0.4917 (0.4677)	Prec@1 83.984 (83.708)	Prec@5 98.730 (99.248)	Acc 0.837 (0.836)	
TRAINING - Epoch: [9][520/781]	Time 0.178 (0.181)	Data 0.000 (0.003)	Loss 0.4779 (0.4675)	Prec@1 82.520 (83.716)	Prec@5 99.609 (99.246)	Acc 0.837 (0.836)	
TRAINING - Epoch: [9][530/781]	Time 0.178 (0.181)	Data 0.000 (0.003)	Loss 0.4278 (0.4677)	Prec@1 83.789 (83.707)	Prec@5 100.000 (99.249)	Acc 0.837 (0.836)	
TRAINING - Epoch: [9][540/781]	Time 0.178 (0.181)	Data 0.000 (0.002)	Loss 0.5636 (0.4682)	Prec@1 80.078 (83.687)	Prec@5 99.707 (99.250)	Acc 0.837 (0.836)	
TRAINING - Epoch: [9][550/781]	Time 0.178 (0.181)	Data 0.000 (0.002)	Loss 0.4459 (0.4678)	Prec@1 84.180 (83.697)	Prec@5 99.902 (99.250)	Acc 0.837 (0.836)	
TRAINING - Epoch: [9][560/781]	Time 0.178 (0.181)	Data 0.000 (0.002)	Loss 0.5030 (0.4681)	Prec@1 83.496 (83.687)	Prec@5 99.121 (99.255)	Acc 0.837 (0.836)	
TRAINING - Epoch: [9][570/781]	Time 0.178 (0.181)	Data 0.000 (0.002)	Loss 0.3179 (0.4680)	Prec@1 89.160 (83.693)	Prec@5 99.219 (99.257)	Acc 0.837 (0.836)	
TRAINING - Epoch: [9][580/781]	Time 0.178 (0.181)	Data 0.000 (0.002)	Loss 0.4353 (0.4679)	Prec@1 86.523 (83.702)	Prec@5 99.219 (99.260)	Acc 0.837 (0.836)	
TRAINING - Epoch: [9][590/781]	Time 0.178 (0.181)	Data 0.000 (0.002)	Loss 0.5474 (0.4677)	Prec@1 80.859 (83.718)	Prec@5 97.656 (99.259)	Acc 0.837 (0.836)	
TRAINING - Epoch: [9][600/781]	Time 0.178 (0.181)	Data 0.000 (0.002)	Loss 0.4716 (0.4673)	Prec@1 83.301 (83.714)	Prec@5 99.902 (99.262)	Acc 0.837 (0.836)	
TRAINING - Epoch: [9][610/781]	Time 0.178 (0.181)	Data 0.000 (0.002)	Loss 0.6613 (0.4668)	Prec@1 79.297 (83.741)	Prec@5 98.145 (99.263)	Acc 0.837 (0.836)	
TRAINING - Epoch: [9][620/781]	Time 0.178 (0.181)	Data 0.000 (0.002)	Loss 0.5335 (0.4677)	Prec@1 82.129 (83.709)	Prec@5 97.754 (99.256)	Acc 0.837 (0.836)	
TRAINING - Epoch: [9][630/781]	Time 0.178 (0.181)	Data 0.000 (0.002)	Loss 0.4887 (0.4675)	Prec@1 81.738 (83.713)	Prec@5 99.805 (99.259)	Acc 0.837 (0.836)	
TRAINING - Epoch: [9][640/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.5714 (0.4672)	Prec@1 82.422 (83.740)	Prec@5 98.242 (99.256)	Acc 0.837 (0.836)	
TRAINING - Epoch: [9][650/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.5633 (0.4678)	Prec@1 79.883 (83.719)	Prec@5 99.316 (99.253)	Acc 0.837 (0.836)	
TRAINING - Epoch: [9][660/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.5127 (0.4683)	Prec@1 81.836 (83.699)	Prec@5 98.242 (99.251)	Acc 0.837 (0.836)	
TRAINING - Epoch: [9][670/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.4254 (0.4691)	Prec@1 84.180 (83.668)	Prec@5 99.609 (99.249)	Acc 0.837 (0.836)	
TRAINING - Epoch: [9][680/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.4451 (0.4691)	Prec@1 85.352 (83.667)	Prec@5 98.828 (99.249)	Acc 0.837 (0.836)	
TRAINING - Epoch: [9][690/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.6375 (0.4698)	Prec@1 76.074 (83.637)	Prec@5 98.828 (99.247)	Acc 0.836 (0.836)	
TRAINING - Epoch: [9][700/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.5803 (0.4700)	Prec@1 78.711 (83.632)	Prec@5 99.805 (99.241)	Acc 0.836 (0.836)	
TRAINING - Epoch: [9][710/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.4222 (0.4704)	Prec@1 83.301 (83.615)	Prec@5 99.316 (99.239)	Acc 0.836 (0.836)	
TRAINING - Epoch: [9][720/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.4900 (0.4708)	Prec@1 82.715 (83.606)	Prec@5 99.609 (99.238)	Acc 0.836 (0.836)	
TRAINING - Epoch: [9][730/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.5727 (0.4706)	Prec@1 81.348 (83.601)	Prec@5 97.559 (99.238)	Acc 0.836 (0.836)	
TRAINING - Epoch: [9][740/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.4649 (0.4703)	Prec@1 83.789 (83.613)	Prec@5 99.707 (99.240)	Acc 0.836 (0.836)	
TRAINING - Epoch: [9][750/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.4077 (0.4698)	Prec@1 85.254 (83.640)	Prec@5 99.121 (99.243)	Acc 0.836 (0.836)	
TRAINING - Epoch: [9][760/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.4494 (0.4702)	Prec@1 85.352 (83.630)	Prec@5 99.707 (99.244)	Acc 0.836 (0.836)	
TRAINING - Epoch: [9][770/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.6180 (0.4704)	Prec@1 77.246 (83.622)	Prec@5 99.512 (99.246)	Acc 0.836 (0.836)	
TRAINING - Epoch: [9][780/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.3873 (0.4700)	Prec@1 86.621 (83.642)	Prec@5 99.219 (99.244)	Acc 0.836 (0.836)	
EVALUATING - Epoch: [9][0/157]	Time 0.415 (0.415)	Data 0.389 (0.389)	Loss 0.5357 (0.5357)	Prec@1 78.125 (78.125)	Prec@5 100.000 (100.000)	Acc 0.781 (0.781)	
EVALUATING - Epoch: [9][10/157]	Time 0.005 (0.044)	Data 0.000 (0.036)	Loss 0.5082 (0.5358)	Prec@1 79.688 (80.682)	Prec@5 100.000 (99.858)	Acc 0.807 (0.804)	
EVALUATING - Epoch: [9][20/157]	Time 0.004 (0.026)	Data 0.000 (0.019)	Loss 0.6317 (0.5811)	Prec@1 79.688 (79.911)	Prec@5 98.438 (99.479)	Acc 0.799 (0.802)	
EVALUATING - Epoch: [9][30/157]	Time 0.005 (0.020)	Data 0.000 (0.013)	Loss 0.8110 (0.5902)	Prec@1 76.562 (79.738)	Prec@5 98.438 (99.294)	Acc 0.797 (0.801)	
EVALUATING - Epoch: [9][40/157]	Time 0.004 (0.017)	Data 0.000 (0.010)	Loss 0.5386 (0.5928)	Prec@1 78.125 (79.459)	Prec@5 100.000 (99.314)	Acc 0.795 (0.800)	
EVALUATING - Epoch: [9][50/157]	Time 0.004 (0.015)	Data 0.000 (0.008)	Loss 0.5729 (0.5875)	Prec@1 75.000 (79.381)	Prec@5 98.438 (99.326)	Acc 0.794 (0.799)	
EVALUATING - Epoch: [9][60/157]	Time 0.006 (0.013)	Data 0.000 (0.007)	Loss 0.5687 (0.5898)	Prec@1 81.250 (79.585)	Prec@5 100.000 (99.257)	Acc 0.796 (0.798)	
EVALUATING - Epoch: [9][70/157]	Time 0.004 (0.012)	Data 0.000 (0.006)	Loss 0.5391 (0.5800)	Prec@1 81.250 (79.930)	Prec@5 98.438 (99.186)	Acc 0.799 (0.798)	
EVALUATING - Epoch: [9][80/157]	Time 0.020 (0.012)	Data 0.001 (0.005)	Loss 0.7556 (0.5876)	Prec@1 79.688 (80.035)	Prec@5 96.875 (99.074)	Acc 0.800 (0.798)	
EVALUATING - Epoch: [9][90/157]	Time 0.004 (0.011)	Data 0.000 (0.005)	Loss 0.5675 (0.5886)	Prec@1 79.688 (79.808)	Prec@5 100.000 (99.159)	Acc 0.798 (0.798)	
EVALUATING - Epoch: [9][100/157]	Time 0.010 (0.011)	Data 0.002 (0.004)	Loss 0.7057 (0.5896)	Prec@1 81.250 (79.858)	Prec@5 100.000 (99.149)	Acc 0.799 (0.798)	
EVALUATING - Epoch: [9][110/157]	Time 0.010 (0.010)	Data 0.005 (0.004)	Loss 0.5607 (0.5936)	Prec@1 84.375 (79.758)	Prec@5 98.438 (99.169)	Acc 0.798 (0.798)	
EVALUATING - Epoch: [9][120/157]	Time 0.005 (0.010)	Data 0.000 (0.004)	Loss 0.5554 (0.5894)	Prec@1 84.375 (79.817)	Prec@5 100.000 (99.238)	Acc 0.798 (0.798)	
EVALUATING - Epoch: [9][130/157]	Time 0.004 (0.009)	Data 0.000 (0.003)	Loss 0.5090 (0.5856)	Prec@1 85.938 (79.890)	Prec@5 100.000 (99.260)	Acc 0.799 (0.798)	
EVALUATING - Epoch: [9][140/157]	Time 0.004 (0.009)	Data 0.000 (0.003)	Loss 0.4133 (0.5855)	Prec@1 82.812 (79.865)	Prec@5 100.000 (99.302)	Acc 0.799 (0.798)	
EVALUATING - Epoch: [9][150/157]	Time 0.004 (0.009)	Data 0.000 (0.003)	Loss 0.5260 (0.5794)	Prec@1 79.688 (80.184)	Prec@5 100.000 (99.286)	Acc 0.802 (0.798)	
EVALUATING - Epoch: [9][156/157]	Time 0.004 (0.009)	Data 0.000 (0.003)	Loss 0.4043 (0.5771)	Prec@1 75.000 (80.100)	Prec@5 100.000 (99.310)	Acc 0.801 (0.799)	

Results - Epoch: 10
Training Loss 0.4700 	Training Prec@1 83.642 	Training Prec@5 99.244 	Validation Loss 0.5771 	Validation Prec@1 80.100 	Validation Prec@5 99.310 	

/scratch/tor213/DLS/question4/Hoffer/utils/log.py:163: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
  self.results = self.results.append(df, ignore_index=True)

Starting Epoch: 11

/scratch/tor213/.env/lib64/python3.8/site-packages/torch/utils/data/dataloader.py:478: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 4, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
TRAINING - Epoch: [10][0/781]	Time 1.204 (1.204)	Data 1.012 (1.012)	Loss 0.4153 (0.4153)	Prec@1 83.594 (83.594)	Prec@5 99.609 (99.609)	Acc 0.836 (0.836)	
TRAINING - Epoch: [10][10/781]	Time 0.178 (0.302)	Data 0.000 (0.121)	Loss 0.4115 (0.4328)	Prec@1 85.840 (84.313)	Prec@5 99.414 (99.529)	Acc 0.843 (0.845)	
TRAINING - Epoch: [10][20/781]	Time 0.178 (0.243)	Data 0.000 (0.064)	Loss 0.3315 (0.4096)	Prec@1 87.891 (85.096)	Prec@5 99.609 (99.591)	Acc 0.851 (0.846)	
