saving to results/2022-03-31_16-22-16_resnet44_m-2
creating model resnet
created model with configuration: {'dataset': 'cifar10', 'depth': 44}
number of parameters: 661338
/scratch/tor213/.env/lib64/python3.8/site-packages/torch/utils/data/dataloader.py:478: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 4, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
optimization regime: [{'epoch': 0, 'optimizer': 'SGD', 'lr': 0.1, 'momentum': 0.9, 'regularizer': {'name': 'WeightDecay', 'value': 0.0001, 'log': False, 'filter': {'parameter_name': <function weight_decay_config.<locals>.<lambda> at 0x1502076a9a60>, 'module': <function weight_decay_config.<locals>.<lambda> at 0x1502076a9820>}}}, {'epoch': 81, 'lr': 0.01}, {'epoch': 122, 'lr': 0.001}, {'epoch': 164, 'lr': 0.0001}]
data regime: Current: {'datasets_path': '~/Datasets', 'name': 'cifar10', 'split': 'train', 'augment': True, 'input_size': None, 'batch_size': 64, 'shuffle': True, 'num_workers': 8, 'pin_memory': True, 'drop_last': True, 'distributed': False, 'duplicates': 2, 'autoaugment': False, 'cutout': {'holes': 1, 'length': 16}}
 Regime:None

Starting Epoch: 1

Files already downloaded and verified
Files already downloaded and verified
TRAINING - Epoch: [0][0/781]	Time 1.792 (1.792)	Data 1.501 (1.501)	Loss 2.3067 (2.3067)	Prec@1 7.031 (7.031)	Prec@5 42.188 (42.188)	Acc 0.070 (0.070)	
TRAINING - Epoch: [13][110/781]	Time 0.027 (0.032)	Data 0.000 (0.005)	Loss 0.5613 (0.5116)	Prec@1 81.250 (82.193)	Prec@5 99.219 (99.134)	Acc 0.822 (0.819)	
TRAINING - Epoch: [13][120/781]	Time 0.028 (0.031)	Data 0.000 (0.004)	Loss 0.6885 (0.5157)	Prec@1 74.219 (81.954)	Prec@5 97.656 (99.109)	Acc 0.820 (0.819)	
TRAINING - Epoch: [13][130/781]	Time 0.027 (0.031)	Data 0.000 (0.004)	Loss 0.4291 (0.5164)	Prec@1 82.812 (81.834)	Prec@5 100.000 (99.117)	Acc 0.818 (0.819)	
TRAINING - Epoch: [13][140/781]	Time 0.027 (0.031)	Data 0.000 (0.004)	Loss 0.3229 (0.5124)	Prec@1 89.062 (81.998)	Prec@5 100.000 (99.147)	Acc 0.820 (0.819)	
TRAINING - Epoch: [13][150/781]	Time 0.027 (0.030)	Data 0.000 (0.004)	Loss 0.3166 (0.5131)	Prec@1 88.281 (81.995)	Prec@5 100.000 (99.120)	Acc 0.820 (0.819)	
TRAINING - Epoch: [13][160/781]	Time 0.028 (0.030)	Data 0.000 (0.003)	Loss 0.5689 (0.5129)	Prec@1 79.688 (81.997)	Prec@5 97.656 (99.156)	Acc 0.820 (0.819)	
TRAINING - Epoch: [13][170/781]	Time 0.028 (0.030)	Data 0.000 (0.003)	Loss 0.6040 (0.5156)	Prec@1 74.219 (81.876)	Prec@5 99.219 (99.187)	Acc 0.819 (0.819)	
TRAINING - Epoch: [13][180/781]	Time 0.027 (0.030)	Data 0.000 (0.003)	Loss 0.4487 (0.5153)	Prec@1 82.031 (81.902)	Prec@5 100.000 (99.158)	Acc 0.819 (0.819)	
TRAINING - Epoch: [13][190/781]	Time 0.027 (0.030)	Data 0.000 (0.003)	Loss 0.5886 (0.5157)	Prec@1 77.344 (81.900)	Prec@5 99.219 (99.157)	Acc 0.819 (0.819)	
TRAINING - Epoch: [13][200/781]	Time 0.027 (0.030)	Data 0.000 (0.003)	Loss 0.6163 (0.5158)	Prec@1 79.688 (81.934)	Prec@5 97.656 (99.153)	Acc 0.819 (0.819)	
TRAINING - Epoch: [13][210/781]	Time 0.031 (0.030)	Data 0.000 (0.003)	Loss 0.3713 (0.5154)	Prec@1 84.375 (81.928)	Prec@5 100.000 (99.160)	Acc 0.819 (0.819)	
TRAINING - Epoch: [13][220/781]	Time 0.027 (0.030)	Data 0.000 (0.002)	Loss 0.4828 (0.5196)	Prec@1 84.375 (81.830)	Prec@5 97.656 (99.134)	Acc 0.818 (0.819)	
TRAINING - Epoch: [13][230/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.3799 (0.5217)	Prec@1 85.938 (81.784)	Prec@5 100.000 (99.127)	Acc 0.818 (0.819)	
TRAINING - Epoch: [13][240/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.4670 (0.5199)	Prec@1 84.375 (81.808)	Prec@5 99.219 (99.131)	Acc 0.818 (0.819)	
TRAINING - Epoch: [13][250/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.2425 (0.5190)	Prec@1 89.844 (81.841)	Prec@5 100.000 (99.138)	Acc 0.818 (0.819)	
TRAINING - Epoch: [13][260/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.5848 (0.5194)	Prec@1 80.469 (81.837)	Prec@5 96.094 (99.129)	Acc 0.818 (0.819)	
TRAINING - Epoch: [13][270/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.6057 (0.5195)	Prec@1 79.688 (81.887)	Prec@5 100.000 (99.138)	Acc 0.819 (0.819)	
TRAINING - Epoch: [13][280/781]	Time 0.028 (0.029)	Data 0.000 (0.002)	Loss 0.7338 (0.5191)	Prec@1 71.875 (81.901)	Prec@5 99.219 (99.144)	Acc 0.819 (0.819)	
TRAINING - Epoch: [13][290/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.4972 (0.5190)	Prec@1 79.688 (81.916)	Prec@5 99.219 (99.146)	Acc 0.819 (0.819)	
TRAINING - Epoch: [13][300/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.6248 (0.5202)	Prec@1 75.781 (81.873)	Prec@5 100.000 (99.154)	Acc 0.819 (0.819)	
TRAINING - Epoch: [13][310/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.4884 (0.5186)	Prec@1 85.156 (81.931)	Prec@5 98.438 (99.161)	Acc 0.819 (0.819)	
TRAINING - Epoch: [13][320/781]	Time 0.028 (0.029)	Data 0.000 (0.002)	Loss 0.4986 (0.5179)	Prec@1 79.688 (81.968)	Prec@5 98.438 (99.163)	Acc 0.820 (0.819)	
TRAINING - Epoch: [13][330/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.4426 (0.5175)	Prec@1 85.938 (82.012)	Prec@5 100.000 (99.162)	Acc 0.820 (0.819)	
TRAINING - Epoch: [13][340/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.3671 (0.5167)	Prec@1 89.062 (82.063)	Prec@5 98.438 (99.161)	Acc 0.821 (0.819)	
TRAINING - Epoch: [13][350/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.5607 (0.5156)	Prec@1 82.812 (82.091)	Prec@5 98.438 (99.170)	Acc 0.821 (0.819)	
TRAINING - Epoch: [13][360/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.4436 (0.5143)	Prec@1 84.375 (82.163)	Prec@5 98.438 (99.169)	Acc 0.822 (0.819)	
TRAINING - Epoch: [13][370/781]	Time 0.028 (0.029)	Data 0.000 (0.002)	Loss 0.5286 (0.5150)	Prec@1 82.031 (82.162)	Prec@5 97.656 (99.162)	Acc 0.822 (0.819)	
TRAINING - Epoch: [13][380/781]	Time 0.027 (0.029)	Data 0.000 (0.001)	Loss 0.6271 (0.5161)	Prec@1 77.344 (82.109)	Prec@5 99.219 (99.170)	Acc 0.821 (0.819)	
TRAINING - Epoch: [13][390/781]	Time 0.028 (0.028)	Data 0.000 (0.001)	Loss 0.4839 (0.5165)	Prec@1 81.250 (82.081)	Prec@5 99.219 (99.163)	Acc 0.821 (0.819)	
TRAINING - Epoch: [13][400/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.7774 (0.5180)	Prec@1 70.312 (82.043)	Prec@5 100.000 (99.151)	Acc 0.820 (0.819)	
TRAINING - Epoch: [13][410/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.6775 (0.5179)	Prec@1 78.906 (82.027)	Prec@5 99.219 (99.150)	Acc 0.820 (0.819)	
TRAINING - Epoch: [13][420/781]	Time 0.028 (0.028)	Data 0.000 (0.001)	Loss 0.3957 (0.5176)	Prec@1 90.625 (82.041)	Prec@5 100.000 (99.152)	Acc 0.820 (0.819)	
TRAINING - Epoch: [13][430/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.4384 (0.5165)	Prec@1 81.250 (82.051)	Prec@5 100.000 (99.157)	Acc 0.821 (0.819)	
TRAINING - Epoch: [13][440/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.5474 (0.5157)	Prec@1 78.906 (82.074)	Prec@5 99.219 (99.164)	Acc 0.821 (0.819)	
TRAINING - Epoch: [13][450/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.6006 (0.5153)	Prec@1 77.344 (82.087)	Prec@5 97.656 (99.158)	Acc 0.821 (0.820)	
TRAINING - Epoch: [13][460/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.4719 (0.5157)	Prec@1 83.594 (82.082)	Prec@5 100.000 (99.156)	Acc 0.821 (0.820)	
TRAINING - Epoch: [13][470/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.6082 (0.5162)	Prec@1 78.125 (82.078)	Prec@5 99.219 (99.157)	Acc 0.821 (0.820)	
TRAINING - Epoch: [13][480/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.4965 (0.5170)	Prec@1 82.031 (82.060)	Prec@5 99.219 (99.157)	Acc 0.821 (0.820)	
TRAINING - Epoch: [13][490/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.5209 (0.5180)	Prec@1 81.250 (82.031)	Prec@5 99.219 (99.147)	Acc 0.820 (0.820)	
TRAINING - Epoch: [13][500/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.5395 (0.5187)	Prec@1 84.375 (82.023)	Prec@5 98.438 (99.136)	Acc 0.820 (0.820)	
TRAINING - Epoch: [13][510/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.3920 (0.5188)	Prec@1 87.500 (82.043)	Prec@5 99.219 (99.133)	Acc 0.820 (0.820)	
TRAINING - Epoch: [13][520/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.4474 (0.5196)	Prec@1 82.812 (82.019)	Prec@5 99.219 (99.124)	Acc 0.820 (0.820)	
TRAINING - Epoch: [13][530/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.4812 (0.5196)	Prec@1 82.812 (82.027)	Prec@5 99.219 (99.126)	Acc 0.820 (0.820)	
TRAINING - Epoch: [13][540/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.4091 (0.5190)	Prec@1 87.500 (82.053)	Prec@5 100.000 (99.136)	Acc 0.821 (0.820)	
TRAINING - Epoch: [13][550/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.5200 (0.5186)	Prec@1 84.375 (82.064)	Prec@5 99.219 (99.134)	Acc 0.821 (0.820)	
TRAINING - Epoch: [13][560/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.5527 (0.5198)	Prec@1 82.812 (82.020)	Prec@5 100.000 (99.131)	Acc 0.820 (0.820)	
TRAINING - Epoch: [13][570/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.4714 (0.5199)	Prec@1 86.719 (82.018)	Prec@5 100.000 (99.137)	Acc 0.820 (0.820)	
TRAINING - Epoch: [13][580/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.2911 (0.5188)	Prec@1 91.406 (82.045)	Prec@5 100.000 (99.133)	Acc 0.820 (0.820)	
TRAINING - Epoch: [13][590/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.4640 (0.5192)	Prec@1 81.250 (82.025)	Prec@5 98.438 (99.133)	Acc 0.820 (0.820)	
TRAINING - Epoch: [13][600/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.5212 (0.5187)	Prec@1 78.125 (82.031)	Prec@5 96.875 (99.133)	Acc 0.820 (0.820)	
TRAINING - Epoch: [13][610/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.7405 (0.5185)	Prec@1 73.438 (82.034)	Prec@5 99.219 (99.131)	Acc 0.820 (0.820)	
TRAINING - Epoch: [13][620/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.2907 (0.5180)	Prec@1 92.188 (82.031)	Prec@5 100.000 (99.131)	Acc 0.820 (0.820)	
TRAINING - Epoch: [13][630/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.3769 (0.5171)	Prec@1 89.844 (82.070)	Prec@5 100.000 (99.133)	Acc 0.821 (0.820)	
TRAINING - Epoch: [13][640/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.4087 (0.5161)	Prec@1 88.281 (82.110)	Prec@5 100.000 (99.137)	Acc 0.821 (0.820)	
TRAINING - Epoch: [13][650/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.3899 (0.5165)	Prec@1 88.281 (82.092)	Prec@5 99.219 (99.130)	Acc 0.821 (0.820)	
TRAINING - Epoch: [13][660/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.5413 (0.5162)	Prec@1 82.031 (82.116)	Prec@5 100.000 (99.130)	Acc 0.821 (0.820)	
TRAINING - Epoch: [13][670/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.6595 (0.5171)	Prec@1 75.781 (82.077)	Prec@5 95.312 (99.129)	Acc 0.821 (0.820)	
TRAINING - Epoch: [13][680/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.3379 (0.5168)	Prec@1 87.500 (82.077)	Prec@5 100.000 (99.135)	Acc 0.821 (0.820)	
TRAINING - Epoch: [13][690/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.5283 (0.5171)	Prec@1 78.125 (82.060)	Prec@5 100.000 (99.135)	Acc 0.821 (0.820)	
TRAINING - Epoch: [13][700/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.5138 (0.5167)	Prec@1 83.594 (82.067)	Prec@5 98.438 (99.137)	Acc 0.821 (0.820)	
TRAINING - Epoch: [13][710/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.6439 (0.5161)	Prec@1 79.688 (82.082)	Prec@5 99.219 (99.142)	Acc 0.821 (0.820)	
TRAINING - Epoch: [13][720/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.6848 (0.5165)	Prec@1 75.000 (82.068)	Prec@5 100.000 (99.137)	Acc 0.821 (0.820)	
TRAINING - Epoch: [13][730/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.5261 (0.5162)	Prec@1 82.031 (82.089)	Prec@5 98.438 (99.132)	Acc 0.821 (0.820)	
TRAINING - Epoch: [13][740/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.5916 (0.5158)	Prec@1 74.219 (82.093)	Prec@5 97.656 (99.131)	Acc 0.821 (0.820)	
TRAINING - Epoch: [13][750/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.4021 (0.5156)	Prec@1 85.156 (82.097)	Prec@5 100.000 (99.134)	Acc 0.821 (0.820)	
TRAINING - Epoch: [13][760/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.6661 (0.5158)	Prec@1 78.125 (82.093)	Prec@5 96.875 (99.127)	Acc 0.821 (0.820)	
TRAINING - Epoch: [13][770/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.3456 (0.5148)	Prec@1 89.062 (82.125)	Prec@5 100.000 (99.134)	Acc 0.821 (0.820)	
TRAINING - Epoch: [13][780/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.3778 (0.5145)	Prec@1 87.500 (82.123)	Prec@5 99.219 (99.135)	Acc 0.821 (0.820)	
EVALUATING - Epoch: [13][0/157]	Time 0.355 (0.355)	Data 0.349 (0.349)	Loss 0.6061 (0.6061)	Prec@1 82.812 (82.812)	Prec@5 98.438 (98.438)	Acc 0.828 (0.828)	
EVALUATING - Epoch: [13][10/157]	Time 0.005 (0.040)	Data 0.000 (0.035)	Loss 0.5971 (0.4752)	Prec@1 84.375 (83.949)	Prec@5 100.000 (99.432)	Acc 0.839 (0.835)	
EVALUATING - Epoch: [13][20/157]	Time 0.012 (0.023)	Data 0.007 (0.019)	Loss 0.5113 (0.5662)	Prec@1 84.375 (82.887)	Prec@5 100.000 (99.479)	Acc 0.829 (0.833)	
EVALUATING - Epoch: [13][30/157]	Time 0.004 (0.018)	Data 0.000 (0.013)	Loss 0.7308 (0.5725)	Prec@1 79.688 (82.762)	Prec@5 95.312 (99.244)	Acc 0.828 (0.831)	
EVALUATING - Epoch: [13][40/157]	Time 0.005 (0.015)	Data 0.000 (0.010)	Loss 0.6816 (0.5923)	Prec@1 78.125 (82.279)	Prec@5 98.438 (99.085)	Acc 0.823 (0.830)	
EVALUATING - Epoch: [13][50/157]	Time 0.005 (0.013)	Data 0.000 (0.008)	Loss 0.5910 (0.5752)	Prec@1 79.688 (82.567)	Prec@5 100.000 (99.142)	Acc 0.826 (0.829)	
EVALUATING - Epoch: [13][60/157]	Time 0.005 (0.012)	Data 0.000 (0.007)	Loss 0.4256 (0.5848)	Prec@1 82.812 (82.223)	Prec@5 100.000 (99.052)	Acc 0.822 (0.828)	
EVALUATING - Epoch: [13][70/157]	Time 0.006 (0.011)	Data 0.000 (0.006)	Loss 0.3461 (0.5724)	Prec@1 85.938 (82.460)	Prec@5 100.000 (99.054)	Acc 0.825 (0.827)	
EVALUATING - Epoch: [13][80/157]	Time 0.004 (0.010)	Data 0.000 (0.005)	Loss 0.4679 (0.5660)	Prec@1 82.812 (82.407)	Prec@5 98.438 (99.113)	Acc 0.824 (0.827)	
EVALUATING - Epoch: [13][90/157]	Time 0.004 (0.010)	Data 0.000 (0.005)	Loss 0.4734 (0.5665)	Prec@1 84.375 (82.160)	Prec@5 98.438 (99.141)	Acc 0.822 (0.826)	
EVALUATING - Epoch: [13][100/157]	Time 0.004 (0.010)	Data 0.000 (0.004)	Loss 0.4742 (0.5566)	Prec@1 82.812 (82.379)	Prec@5 100.000 (99.180)	Acc 0.824 (0.826)	
EVALUATING - Epoch: [13][110/157]	Time 0.004 (0.009)	Data 0.000 (0.004)	Loss 0.5462 (0.5514)	Prec@1 84.375 (82.447)	Prec@5 100.000 (99.212)	Acc 0.824 (0.826)	
EVALUATING - Epoch: [13][120/157]	Time 0.004 (0.009)	Data 0.000 (0.004)	Loss 0.4587 (0.5461)	Prec@1 85.938 (82.580)	Prec@5 98.438 (99.186)	Acc 0.826 (0.826)	
EVALUATING - Epoch: [13][130/157]	Time 0.004 (0.009)	Data 0.000 (0.003)	Loss 0.4228 (0.5451)	Prec@1 85.938 (82.574)	Prec@5 100.000 (99.225)	Acc 0.826 (0.826)	
EVALUATING - Epoch: [13][140/157]	Time 0.004 (0.009)	Data 0.000 (0.003)	Loss 0.3642 (0.5438)	Prec@1 87.500 (82.524)	Prec@5 100.000 (99.224)	Acc 0.825 (0.826)	
EVALUATING - Epoch: [13][150/157]	Time 0.004 (0.008)	Data 0.000 (0.003)	Loss 0.3196 (0.5393)	Prec@1 87.500 (82.657)	Prec@5 100.000 (99.245)	Acc 0.827 (0.826)	
EVALUATING - Epoch: [13][156/157]	Time 0.003 (0.008)	Data 0.000 (0.003)	Loss 0.2605 (0.5400)	Prec@1 81.250 (82.610)	Prec@5 100.000 (99.260)	Acc 0.826 (0.826)	

Results - Epoch: 14
Training Loss 0.5145 	Training Prec@1 82.123 	Training Prec@5 99.135 	Validation Loss 0.5400 	Validation Prec@1 82.610 	Validation Prec@5 99.260 	

/scratch/tor213/DLS/question4/Hoffer/utils/log.py:163: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
  self.results = self.results.append(df, ignore_index=True)

Starting Epoch: 15

/scratch/tor213/.env/lib64/python3.8/site-packages/torch/utils/data/dataloader.py:478: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 4, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
TRAINING - Epoch: [14][0/781]	Time 0.502 (0.502)	Data 0.470 (0.470)	Loss 0.4542 (0.4542)	Prec@1 84.375 (84.375)	Prec@5 100.000 (100.000)	Acc 0.844 (0.844)	
TRAINING - Epoch: [14][10/781]	Time 0.027 (0.072)	Data 0.000 (0.045)	Loss 0.5921 (0.5152)	Prec@1 79.688 (81.250)	Prec@5 99.219 (99.219)	Acc 0.812 (0.827)	
TRAINING - Epoch: [14][20/781]	Time 0.027 (0.051)	Data 0.000 (0.024)	Loss 0.5888 (0.5195)	Prec@1 78.906 (81.473)	Prec@5 97.656 (98.847)	Acc 0.815 (0.822)	
TRAINING - Epoch: [14][30/781]	Time 0.027 (0.043)	Data 0.000 (0.016)	Loss 0.5273 (0.5213)	Prec@1 81.250 (81.754)	Prec@5 99.219 (98.740)	Acc 0.818 (0.820)	
TRAINING - Epoch: [14][40/781]	Time 0.027 (0.039)	Data 0.000 (0.012)	Loss 0.5118 (0.5240)	Prec@1 80.469 (81.612)	Prec@5 100.000 (98.838)	Acc 0.816 (0.819)	
TRAINING - Epoch: [14][50/781]	Time 0.027 (0.037)	Data 0.000 (0.010)	Loss 0.6464 (0.5091)	Prec@1 75.781 (82.123)	Prec@5 97.656 (98.943)	Acc 0.821 (0.819)	
TRAINING - Epoch: [14][60/781]	Time 0.027 (0.035)	Data 0.000 (0.008)	Loss 0.3620 (0.5003)	Prec@1 85.938 (82.415)	Prec@5 100.000 (99.039)	Acc 0.824 (0.819)	
TRAINING - Epoch: [14][70/781]	Time 0.027 (0.034)	Data 0.000 (0.007)	Loss 0.3226 (0.5020)	Prec@1 86.719 (82.416)	Prec@5 100.000 (99.065)	Acc 0.824 (0.820)	
TRAINING - Epoch: [14][80/781]	Time 0.028 (0.033)	Data 0.000 (0.006)	Loss 0.3583 (0.4976)	Prec@1 89.844 (82.523)	Prec@5 100.000 (99.084)	Acc 0.825 (0.821)	
TRAINING - Epoch: [14][90/781]	Time 0.027 (0.032)	Data 0.000 (0.006)	Loss 0.5585 (0.4969)	Prec@1 79.688 (82.366)	Prec@5 99.219 (99.090)	Acc 0.824 (0.821)	
TRAINING - Epoch: [14][100/781]	Time 0.027 (0.032)	Data 0.000 (0.005)	Loss 0.6211 (0.4948)	Prec@1 80.469 (82.410)	Prec@5 99.219 (99.103)	Acc 0.824 (0.821)	
TRAINING - Epoch: [14][110/781]	Time 0.027 (0.031)	Data 0.000 (0.005)	Loss 0.5122 (0.4953)	Prec@1 82.812 (82.341)	Prec@5 99.219 (99.085)	Acc 0.823 (0.822)	
TRAINING - Epoch: [14][120/781]	Time 0.027 (0.031)	Data 0.000 (0.004)	Loss 0.3655 (0.4948)	Prec@1 84.375 (82.380)	Prec@5 100.000 (99.122)	Acc 0.824 (0.822)	
TRAINING - Epoch: [14][130/781]	Time 0.027 (0.031)	Data 0.000 (0.004)	Loss 0.3419 (0.4892)	Prec@1 85.938 (82.574)	Prec@5 100.000 (99.165)	Acc 0.826 (0.822)	
TRAINING - Epoch: [14][140/781]	Time 0.027 (0.030)	Data 0.000 (0.004)	Loss 0.4753 (0.4925)	Prec@1 82.812 (82.530)	Prec@5 99.219 (99.169)	Acc 0.825 (0.822)	
TRAINING - Epoch: [14][150/781]	Time 0.027 (0.030)	Data 0.000 (0.003)	Loss 0.5259 (0.4891)	Prec@1 79.688 (82.631)	Prec@5 99.219 (99.172)	Acc 0.826 (0.822)	
TRAINING - Epoch: [14][160/781]	Time 0.027 (0.030)	Data 0.000 (0.003)	Loss 0.5664 (0.4871)	Prec@1 78.125 (82.701)	Prec@5 100.000 (99.175)	Acc 0.827 (0.823)	
TRAINING - Epoch: [14][170/781]	Time 0.027 (0.030)	Data 0.000 (0.003)	Loss 0.4139 (0.4869)	Prec@1 84.375 (82.771)	Prec@5 100.000 (99.178)	Acc 0.828 (0.823)	
TRAINING - Epoch: [14][180/781]	Time 0.027 (0.030)	Data 0.000 (0.003)	Loss 0.4624 (0.4895)	Prec@1 85.938 (82.713)	Prec@5 98.438 (99.193)	Acc 0.827 (0.823)	
TRAINING - Epoch: [14][190/781]	Time 0.028 (0.030)	Data 0.000 (0.003)	Loss 0.3223 (0.4887)	Prec@1 89.062 (82.723)	Prec@5 100.000 (99.166)	Acc 0.827 (0.824)	
TRAINING - Epoch: [14][200/781]	Time 0.027 (0.029)	Data 0.000 (0.003)	Loss 0.4830 (0.4878)	Prec@1 85.156 (82.723)	Prec@5 99.219 (99.153)	Acc 0.827 (0.824)	
TRAINING - Epoch: [14][210/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.7236 (0.4869)	Prec@1 75.000 (82.746)	Prec@5 96.875 (99.156)	Acc 0.827 (0.824)	
TRAINING - Epoch: [14][220/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.5156 (0.4873)	Prec@1 81.250 (82.721)	Prec@5 98.438 (99.152)	Acc 0.827 (0.824)	
TRAINING - Epoch: [14][230/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.3693 (0.4881)	Prec@1 86.719 (82.782)	Prec@5 100.000 (99.131)	Acc 0.828 (0.824)	
TRAINING - Epoch: [14][240/781]	Time 0.028 (0.029)	Data 0.000 (0.002)	Loss 0.4315 (0.4865)	Prec@1 84.375 (82.881)	Prec@5 100.000 (99.134)	Acc 0.829 (0.824)	
TRAINING - Epoch: [14][250/781]	Time 0.028 (0.029)	Data 0.000 (0.002)	Loss 0.5606 (0.4865)	Prec@1 78.906 (82.853)	Prec@5 100.000 (99.135)	Acc 0.829 (0.825)	
TRAINING - Epoch: [14][260/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.4182 (0.4864)	Prec@1 85.156 (82.863)	Prec@5 100.000 (99.144)	Acc 0.829 (0.825)	
TRAINING - Epoch: [14][270/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.5847 (0.4862)	Prec@1 77.344 (82.876)	Prec@5 97.656 (99.144)	Acc 0.829 (0.825)	
TRAINING - Epoch: [14][280/781]	Time 0.028 (0.029)	Data 0.000 (0.002)	Loss 0.4133 (0.4877)	Prec@1 87.500 (82.851)	Prec@5 100.000 (99.144)	Acc 0.829 (0.825)	
TRAINING - Epoch: [14][290/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.5757 (0.4872)	Prec@1 79.688 (82.837)	Prec@5 99.219 (99.154)	Acc 0.828 (0.825)	
TRAINING - Epoch: [14][300/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.3013 (0.4867)	Prec@1 89.844 (82.846)	Prec@5 100.000 (99.177)	Acc 0.828 (0.825)	
TRAINING - Epoch: [14][310/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.4472 (0.4867)	Prec@1 83.594 (82.883)	Prec@5 98.438 (99.181)	Acc 0.829 (0.825)	
TRAINING - Epoch: [14][320/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.4684 (0.4881)	Prec@1 82.031 (82.861)	Prec@5 99.219 (99.175)	Acc 0.829 (0.825)	
